Filename	StartTimeStamp	XIC-WideFrac	XIC-FWHM-Q1	XIC-FWHM-Q2	XIC-FWHM-Q3	XIC-Height-Q2	XIC-Height-Q3	XIC-Height-Q4	RT-Duration	RT-TIC-Q1	RT-TIC-Q2	RT-TIC-Q3	RT-TIC-Q4	RT-MS-Q1	RT-MS-Q2	RT-MS-Q3	RT-MS-Q4	RT-MSMS-Q1	RT-MSMS-Q2	RT-MSMS-Q3	RT-MSMS-Q4	MS1-TIC-Change-Q2	MS1-TIC-Change-Q3	MS1-TIC-Change-Q4	MS1-TIC-Q2	MS1-TIC-Q3	MS1-TIC-Q4	MS1-Count	MS1-Freq-Max	MS1-Density-Q1	MS1-Density-Q2	MS1-Density-Q3	MS2-Count	MS2-Freq-Max	MS2-Density-Q1	MS2-Density-Q2	MS2-Density-Q3	MS2-PrecZ-1	MS2-PrecZ-2	MS2-PrecZ-3	MS2-PrecZ-4	MS2-PrecZ-5	MS2-PrecZ-more	MS2-PrecZ-likely-1	MS2-PrecZ-likely-multi
"QC_2_3.raw"	2016-03-10T00:14:47Z	0.133429	25.2909	28.7288	32.9573	0.458497	0.285361	0.873498	1079.8	0.154936	0.266319	0.196994	0.381752	0.596279	0.188331	0.0913278	0.124062	0.339792	0.333698	0.159324	0.167185	0.737159	0.597399	2.71422	0.479673	1.60009	1.93316	2421	6.47815	243	421	650	1394	2.85473	6	13	44	0.987088	0.0121951	0.00071736	0	0	0	0	0
"QC_2_4.raw"	2016-03-10T13:13:56Z	0.151273	21.0908	23.9896	29.1041	0.588949	0.401903	3.37112	1079.8	0.144054	0.26813	0.190366	0.39745	0.63469	0.154485	0.0858877	0.124937	0.333888	0.336767	0.157267	0.172079	0.791601	0.639386	2.80047	0.739706	1.75009	2.06702	2574	7.12452	171	359	644	1375	2.91308	6	15	48	0.981818	0.0152727	0.00290909	0	0	0	0	0
"QC_2_5.raw"	2018-03-22T21:07:15Z	0.272662	8.21105	9.55415	11.7488	1.01734	1.30749	3.81323	1799.78	0.768748	0.0708313	0.0796292	0.080792	0.53569	0.253579	0.105199	0.105532	0.202568	0.195473	0.297403	0.304556	1.21134	1.23127	3.52155	1.0536	0.197206	2.00604	6173	8.18577	1102	1276	1347	2791	2.84952	3	12	22	0	0	0	0	0	0	0.884629	0.115371
"QC_2_6.raw"	2018-03-23T05:39:13Z	0.257713	8.81748	10.0309	12.5971	1.06507	1.35931	3.68447	1799.8	0.769467	0.0698099	0.0810014	0.0797219	0.535201	0.25403	0.105236	0.105533	0.196415	0.191433	0.306128	0.306024	1.24332	1.16692	3.81567	1.05972	0.185207	2.17591	6171	8.18408	1143.5	1296	1366.5	2755	2.86307	3	12	22	0	0	0	0	0	0	0.892922	0.107078
"QC_3.raw"	2018-03-20T11:11:07Z	0.123014	16.6215	25.1828	36.4546	0.555441	1.32938	2.00917	1799.71	0.746801	0.0586109	0.0950235	0.0995646	0.529726	0.261768	0.104106	0.1044	0.277999	0.269612	0.22529	0.227099	1.12459	1.16797	3.62583	0.392192	0.531744	2.4357	6125	8.23662	1249	1332	1543	2203	1.85989	23	31	39	0	0	0	0	0	0	0.916024	0.0839764
"QC_3_1.raw"	2018-03-26T12:39:40Z	0.267672	9.09605	10.549	12.6652	1.03901	1.37969	3.4433	1799.76	0.758255	0.0582091	0.094182	0.0893542	0.533083	0.255268	0.105747	0.105903	0.200385	0.202321	0.298295	0.298999	1.06955	1.07619	2.85538	0.972017	0.255523	0.957283	6188	8.21383	1164.75	1252	1302	2985	2.87745	8	15	24	0	0	0	0	0	0	0.860972	0.139028
"QC_3_11.raw"	2018-03-27T17:41:22Z	0.267658	8.59538	10.0221	11.9545	1.02984	1.24707	3.5333	1799.77	0.763964	0.0608013	0.0903941	0.0848403	0.533766	0.254868	0.105638	0.105728	0.201179	0.200473	0.291132	0.307217	1.2549	1.12691	3.35575	1.04486	0.287805	1.66795	6189	8.21168	1141	1248	1302	2959	2.8496	7	14	22	0	0	0	0	0	0	0.851639	0.148361
"QC_3_12.raw"	2018-03-28T06:46:31Z	0.254942	8.68855	9.98112	12.2151	0.950144	1.32299	3.48117	1799.79	0.770186	0.0584327	0.0857567	0.0856243	0.53525	0.254089	0.105057	0.105604	0.198733	0.199997	0.285064	0.316206	1.36206	1.14366	2.63507	1.21022	0.226094	1.30868	6218	8.28833	1140	1234	1290	2934	2.85007	7	15	23	0	0	0	0	0	0	0.851738	0.148262
"QC_3_2.raw"	2018-03-26T21:46:06Z	0.266417	8.87912	10.3934	12.5907	1.13985	1.23378	3.37728	1799.75	0.759704	0.0557595	0.0938073	0.0907293	0.533046	0.255158	0.105749	0.106047	0.199121	0.200065	0.293391	0.307423	1.28249	1.09659	3.54224	0.94146	0.293515	1.84305	6180	8.2132	1180.75	1269	1317	2939	2.84976	7	15	24	0	0	0	0	0	0	0.846206	0.153794
"QC_3_3.raw"	2018-03-27T06:52:33Z	0.262052	8.68385	10.1829	12.4551	1.09401	1.21249	3.47907	1799.82	0.764638	0.0584785	0.089427	0.0874566	0.534128	0.254588	0.105522	0.105762	0.197236	0.198095	0.286915	0.317754	1.24567	1.1229	3.10391	1.07296	0.269704	1.54895	6191	8.22466	1142	1246	1301	2904	2.84991	7	14	22	0	0	0	0	0	0	0.857094	0.142906
"Skeletal_Muscle_1.raw"	2016-03-09T20:00:13Z	0.13324	24.4798	27.5332	30.7886	0.534723	0.374421	0.800728	1079.71	0.170461	0.283519	0.184801	0.361218	0.584183	0.197677	0.0907786	0.127361	0.350355	0.329215	0.154501	0.165928	0.771151	0.543824	2.68477	0.532939	1.36402	2.10401	2366	6.3752	245	412.5	637.75	1426	2.9278	6	13.5	44	0.980365	0.0189341	0.000701262	0	0	0	0	0
"Skeletal_Muscle_2.raw"	2016-03-09T20:23:22Z	0.138691	19.6565	24.7924	32.9933	0.851972	0.511226	2.00028	1079.53	0.166651	0.289609	0.183812	0.359927	0.570526	0.208403	0.094882	0.12619	0.345137	0.330981	0.163545	0.160337	0.760501	0.595897	2.58201	0.460734	1.3987	1.95239	2310	5.7404	262	436	642	1406	2.83896	6	13	47	0.982219	0.0163585	0.00142248	0	0	0	0	0
"Skeletal_Muscle_3.raw"	2016-03-09T20:46:31Z	0.132902	25.0624	27.9518	43.9346	0.486319	0.283701	0.472352	1079.81	0.145661	0.323613	0.184728	0.345998	0.582635	0.194639	0.0952432	0.127483	0.341893	0.332018	0.165956	0.160133	0.793622	0.572552	2.73664	0.417284	1.28289	2.10961	2347	5.86307	270	410	636	1392	2.7666	6	13	45	0.981322	0.0172414	0.00143678	0	0	0	0	0
"Skeletal_muscle_10.raw"	2018-03-23T02:48:38Z	0.279235	7.8689	8.93533	11.1198	1.1291	1.18808	4.08494	1799.82	0.76453	0.0618844	0.0853286	0.0882566	0.533628	0.25502	0.105462	0.10589	0.193788	0.192678	0.295417	0.318117	1.35491	1.12457	2.94621	1.09188	0.189499	2.05974	6195	8.22666	1078	1290	1369	2822	2.89029	3	10	22	0	0	0	0	0	0	0.887668	0.112332
"Skeletal_muscle_12.raw"	2018-03-22T23:57:57Z	0.283882	8.09019	9.13641	11.2823	1.02036	1.16247	4.3378	1799.74	0.756768	0.0626748	0.0885759	0.0919816	0.532	0.256183	0.105761	0.106057	0.198996	0.196583	0.284801	0.319619	1.31019	1.06841	3.65392	1.04071	0.179151	2.27551	6186	8.20068	998.25	1303	1383	2885	2.94204	4	12	25	0	0	0	0	0	0	0.887695	0.112305
"Skeletal_muscle_13.raw"	2018-03-23T03:22:44Z	0.288441	7.76901	8.53323	10.4371	1.0496	1.12511	4.56366	1799.73	0.762997	0.0637886	0.0849113	0.0883029	0.53342	0.255194	0.105481	0.105905	0.194446	0.193556	0.287096	0.324902	1.37448	1.14823	2.91486	1.08081	0.190686	1.96593	6192	8.21663	1065.75	1293	1368	2829	2.90179	3	11	23	0	0	0	0	0	0	0.884058	0.115942
"Spleen_1.raw"	2016-03-09T08:49:05Z	0.12027	32.3422	34.4299	38.6875	0.354803	0.20728	0.976656	1079.74	0.150677	0.276065	0.198232	0.375027	0.577801	0.199139	0.0903321	0.132727	0.361061	0.325042	0.182748	0.13115	0.773237	0.572786	3.06286	0.529225	1.66967	1.77025	2355	6.28013	266	460	664	1480	3.13822	6	13	43	0.991216	0.00878378	0	0	0	0	0	0
"Spleen_2.raw"	2016-03-09T09:12:14Z	0.11243	36.8862	41.8178	58.1492	0.396108	0.29786	0.996735	1079.59	0.227426	0.222023	0.187145	0.363406	0.588227	0.186353	0.0921898	0.13323	0.35218	0.328675	0.186808	0.132338	0.812254	0.588941	2.82419	0.51656	1.77672	1.43894	2379	6.16625	252	439	667.5	1432	3.1086	6	14	45	0.988827	0.00977654	0.00139665	0	0	0	0	0
"Spleen_3.raw"	2016-03-09T09:35:23Z	0.122238	34.6362	39.7498	54.5549	0.432096	0.436346	1.06867	1079.84	0.212221	0.232158	0.189162	0.36646	0.588827	0.188647	0.0866546	0.135871	0.354856	0.327728	0.18409	0.133327	0.821237	0.620635	2.78539	0.551463	1.76934	1.55012	2385	6.52429	243	446	663	1448	3.05709	6	13	43	0.989641	0.00966851	0.000690608	0	0	0	0	0
"Spleen_6.raw"	2016-03-08T23:33:36Z	0.0922131	46.8632	61.3186	67.0122	0.311602	0.269263	0.704862	1079.69	0.16102	0.259813	0.196278	0.382889	0.592794	0.184367	0.0871499	0.135689	0.353728	0.328178	0.191556	0.126539	0.924609	0.688969	2.71881	0.786786	2.00118	1.52258	2431	6.71103	209	439	676	1464	3.2645	7	15	48	0.99112	0.00887978	0	0	0	0	0	0
"Testis_1.raw"	2016-03-09T02:15:38Z	0.0983278	39.2957	44.9211	57.8621	0.32387	0.169844	0.707611	1079.84	0.175237	0.24459	0.198943	0.38123	0.583017	0.197916	0.0866401	0.132427	0.364191	0.323854	0.181243	0.130712	0.813668	0.631351	2.48461	0.811601	1.88339	1.60185	2377	6.52975	225	479	673	1495	3.12082	6	14	45	0.98796	0.0107023	0.00133779	0	0	0	0	0
"Testis_10.raw"	2018-03-23T05:05:06Z	0.278712	8.32849	9.42502	11.7966	0.958749	1.39147	3.77221	1799.76	0.754246	0.0658621	0.0889563	0.090936	0.532461	0.255091	0.10602	0.106428	0.19156	0.189841	0.282226	0.336372	1.34439	1.04885	3.50441	1.04952	0.181971	2.18426	6204	8.19802	884.25	1295.5	1360	2795	2.95004	4	11	24	0	0	0	0	0	0	0.872987	0.127013
"Testis_11.raw"	2018-03-23T08:29:51Z	0.273869	8.24135	9.33907	12.1007	0.846628	1.61432	4.30113	1799.82	0.757295	0.0638819	0.08795	0.0908732	0.53261	0.25517	0.105952	0.106268	0.192083	0.188654	0.2896	0.329663	1.26616	1.06422	2.7075	1.08374	0.170658	1.99342	6199	8.20396	956	1297	1367	2786	2.94996	4	11	24	0	0	0	0	0	0	0.882268	0.117732
"Testis_13.raw"	2018-03-23T09:04:00Z	0.265474	8.44948	9.65458	12.3837	0.911737	1.40983	3.56526	1799.79	0.761029	0.0643499	0.0856966	0.0889241	0.533598	0.25451	0.105703	0.106189	0.192759	0.189725	0.280611	0.336905	1.32277	1.08322	2.72293	1.14277	0.175779	1.96622	6212	8.21976	963.25	1288	1353	2795	2.94926	3	10	22	0	0	0	0	0	0	0.884436	0.115564
"Testis_2.raw"	2016-03-09T02:38:47Z	0.115282	35.9546	40.9075	53.3876	0.499816	0.507431	0.427746	1079.88	0.171836	0.251853	0.202201	0.374111	0.585949	0.193044	0.0873712	0.133635	0.363195	0.323334	0.18339	0.130081	0.824479	0.655293	2.65129	0.742615	1.836	1.65662	2384	6.45579	219	463	669	1492	3.23437	6	13	48	0.992627	0.00737265	0	0	0	0	0	0
"Testis_3.raw"	2016-03-09T03:01:55Z	0.0906018	40.8003	57.3169	74.6413	0.231313	0.563487	0.517007	1079.81	0.172636	0.247969	0.198079	0.381316	0.583361	0.195878	0.0885102	0.13225	0.359935	0.325868	0.182485	0.131712	0.819771	0.652592	2.66798	0.758016	1.8778	1.64133	2375	6.31591	220	470	672	1479	3.18609	6	13	48	0.989858	0.010142	0	0	0	0	0	0
