Filename	StartTimeStamp	XIC-WideFrac	XIC-FWHM-Q1	XIC-FWHM-Q2	XIC-FWHM-Q3	XIC-Height-Q2	XIC-Height-Q3	XIC-Height-Q4	RT-Duration	RT-TIC-Q1	RT-TIC-Q2	RT-TIC-Q3	RT-TIC-Q4	RT-MS-Q1	RT-MS-Q2	RT-MS-Q3	RT-MS-Q4	RT-MSMS-Q1	RT-MSMS-Q2	RT-MSMS-Q3	RT-MSMS-Q4	MS1-TIC-Change-Q2	MS1-TIC-Change-Q3	MS1-TIC-Change-Q4	MS1-TIC-Q2	MS1-TIC-Q3	MS1-TIC-Q4	MS1-Count	MS1-Freq-Max	MS1-Density-Q1	MS1-Density-Q2	MS1-Density-Q3	MS2-Count	MS2-Freq-Max	MS2-Density-Q1	MS2-Density-Q2	MS2-Density-Q3	MS2-PrecZ-1	MS2-PrecZ-2	MS2-PrecZ-3	MS2-PrecZ-4	MS2-PrecZ-5	MS2-PrecZ-more	MS2-PrecZ-likely-1	MS2-PrecZ-likely-multi
"H1-2-7.raw"	2012-10-20T19:43:26Z	0.151604	19.3588	29.0989	38.3892	1.13807	1.05359	4.67855	7200.28	0.392352	0.158434	0.162494	0.28672	0.216806	0.264396	0.274613	0.244185	0.281958	0.217653	0.230155	0.270235	1.08303	0.948023	3.47129	1.33431	0.643229	0.933533	5618	1.18102	2634	3071	3360	24465	4.63166	167	267	427	0	0.425506	0.469405	0.0905375	0.0112814	0.00326998	0	0
"H1-2-8.raw"	2012-10-20T21:55:31Z	0.156954	16.749	24.7647	36.2386	1.13789	1.05689	4.09641	7200.2	0.304287	0.117622	0.180977	0.397114	0.209237	0.249574	0.28386	0.257329	0.288157	0.22612	0.216502	0.26922	1.19687	0.915667	3.48569	1.13876	0.681451	0.970113	5580	1.17796	2954	3305	3717	24504	4.36519	207	319	491	0	0.430093	0.46474	0.0855371	0.0143242	0.00530526	0	0
"H1-2-9.raw"	2012-10-21T00:07:23Z	0.153317	20.1394	29.2795	37.7597	1.0761	1.07172	4.62006	7199.75	0.238667	0.124326	0.257529	0.379479	0.217236	0.279031	0.277951	0.225782	0.274337	0.21167	0.220227	0.293767	1.11877	1.00354	4.03881	0.704785	0.772183	1.21656	5671	1.1784	2599	3038	3475	23696	4.49671	194	331	542	0	0.465564	0.454043	0.0653275	0.0116475	0.0034183	0	0
"H2-1-1.raw"	2012-10-22T12:50:11Z	0.101447	16.9878	26.5808	37.3221	1.22527	1.09899	5.97656	7199.34	0.138732	0.376131	0.259942	0.225195	0.260755	0.243628	0.246087	0.249529	0.164221	0.251864	0.321546	0.262369	0.82588	0.844589	3.75454	0.328505	0.502124	2.54953	8279	1.20792	1861	2042	2321.5	7255	4.03918	182	323	523	0.000137836	0.636664	0.340041	0.0177808	0.00248105	0.00275672	0.000137836	0
"H2-1-10.raw"	2012-10-23T08:35:52Z	0.130043	24.5371	33.874	40.9275	1.04013	1.2096	4.86808	7199.73	0.245093	0.135285	0.300613	0.31901	0.225401	0.261146	0.289276	0.224177	0.238108	0.220165	0.216846	0.324881	1.11136	0.853371	4.43993	0.737872	0.612845	1.61167	6275	1.18423	2487	3020	3611	21662	4.29777	200	330	576	0	0.512095	0.416905	0.0549349	0.0111716	0.00489336	0	0
"H2-1-2.raw"	2012-10-22T15:01:35Z	0.108112	23.4493	32.1365	38.0244	1.00132	0.922156	5.93084	7199.73	0.136531	0.399608	0.241943	0.221919	0.277018	0.241271	0.240666	0.241045	0.138952	0.123899	0.397156	0.339993	0.890944	0.780624	3.34508	0.301682	0.53622	2.72593	8158	1.2075	1889	2087	2331	7039	3.67115	166	268	451	0.000426197	0.732064	0.254582	0.00809774	0.00170479	0.00298338	0.000142066	0
"H2-1-3.raw"	2012-10-22T17:13:28Z	0.131386	27.506	35.0436	39.7146	1.12969	1.10578	5.04942	7199.67	0.112009	0.120948	0.508665	0.258378	0.286971	0.270284	0.2217	0.221045	0.17351	0.132958	0.164408	0.529124	0.937123	0.853047	3.22533	0.457722	0.784088	2.64362	7484	1.20834	1951.75	2252	2498	12155	4.14858	187	306	488	0.000164541	0.684327	0.290004	0.0230358	0.00148087	0.000987248	0	0
"H2-1-4.raw"	2012-10-22T19:25:09Z	0.141945	33.5999	38.7734	43.9331	0.887356	0.906951	4.30849	7199.38	0.207779	0.134394	0.341859	0.315969	0.267692	0.301651	0.226179	0.204478	0.215916	0.173039	0.179743	0.431302	1.05083	0.907654	4.93727	0.789036	0.987011	1.7144	6644	1.20996	2048	2609.5	2861.25	17549	4.79367	194	326	524	0	0.550231	0.37552	0.0642202	0.0082056	0.00182347	0	0
"H2-1-5.raw"	2012-10-22T21:36:55Z	0.146139	23.4089	30.6622	37.1254	1.00154	1.06492	4.17075	7199.59	0.203969	0.133645	0.281989	0.380398	0.250521	0.282724	0.273493	0.193262	0.259168	0.199796	0.195965	0.345071	1.0435	0.859	4.36266	0.778803	0.810997	1.39038	5961	1.20566	2311	2808	3377	21288	4.9108	185	308	508	4.69748e-05	0.489055	0.410654	0.0763341	0.0178974	0.00601278	0	0
"H2-1-6.raw"	2012-10-22T23:48:36Z	0.131961	31.4189	38.2828	43.9383	0.93672	1.03042	3.64395	7200.15	0.281478	0.139768	0.192885	0.385869	0.217904	0.252357	0.29778	0.231958	0.282239	0.228324	0.200994	0.288443	1.10914	0.831034	3.92727	1.17465	0.596122	0.856774	5702	1.16552	2633.25	3111	3953.25	23848	4.74926	179	296	497	4.19322e-05	0.476644	0.417184	0.0798809	0.0207984	0.00545119	0	0
"H2-1-7.raw"	2012-10-23T02:00:25Z	0.153366	16.4864	23.8578	34.7155	1.044	1.06441	4.96275	7199.89	0.478179	0.122297	0.162793	0.236731	0.220341	0.2649	0.262011	0.252748	0.286315	0.219178	0.231808	0.2627	1.06324	0.789812	3.27576	1.38718	0.37337	0.75144	5804	1.1796	2789	3208	3755.25	24360	4.39682	179	282	439	0	0.436946	0.45	0.0942529	0.0145731	0.00422824	0	0
"H2-1-8.raw"	2012-10-23T04:12:10Z	0.1368	19.7514	30.0878	40.0118	0.960191	0.859449	3.92817	7200.83	0.321313	0.141257	0.17015	0.36728	0.219236	0.251236	0.266332	0.263196	0.289752	0.228472	0.219398	0.262378	1.16723	0.791688	3.56386	1.02545	0.483212	0.72735	5855	1.16655	3094	3490	4010	24364	4.40164	217	336	493	0	0.443359	0.456575	0.0842637	0.0118207	0.00398128	0	0
"H2-1-9.raw"	2012-10-23T06:24:01Z	0.133115	33.0675	39.0628	44.0587	0.88316	0.914656	3.75088	7199.81	0.281571	0.121622	0.194824	0.401983	0.213603	0.258581	0.291871	0.235946	0.290364	0.224935	0.204616	0.280085	1.12567	0.878724	4.48071	1.01675	0.621383	1.11965	5845	1.18147	2849	3146	4112	24430	4.89535	216	369	631	0	0.482399	0.44253	0.0593942	0.0114613	0.00421613	0	0
"H2-2-1.raw"	2012-10-23T10:47:36Z	0.153103	6.93409	8.79858	13.3059	0.961953	1.32106	7.80642	7199.3	0.127994	0.342843	0.305921	0.223242	0.24985	0.232672	0.275444	0.242034	0.244788	0.34147	0.144819	0.268923	0.901584	0.796498	3.0672	0.361991	0.455303	2.67495	7696	1.20533	1927	2145	2671.25	11796	3.73042	221	441	653	8.47745e-05	0.527043	0.432943	0.0322143	0.00491692	0.00279756	0	0
"H2-2-10.raw"	2012-10-24T06:32:31Z	0.138403	15.7078	24.1023	36.2988	1.24387	1.27046	4.93078	7199.69	0.257558	0.0953494	0.209382	0.43771	0.225475	0.26198	0.293263	0.219282	0.276547	0.204677	0.213496	0.305279	1.15721	0.962089	4.16845	0.711571	0.886304	1.79705	6380	1.20324	2293.75	2728	3051	20910	3.94207	209	375	638	0	0.521234	0.442659	0.034242	0.00095648	0.000908656	0	0
"H2-2-2.raw"	2012-10-23T12:59:13Z	0.122015	10.6888	14.5979	25.719	1.33332	1.46979	5.4729	7199.64	0.112744	0.161352	0.4943	0.231605	0.266759	0.23843	0.250548	0.244263	0.166534	0.272514	0.283916	0.277037	0.854659	0.824883	4.04253	0.334766	0.508477	2.93639	8033	1.20363	1847	2016	2395	9925	4.74955	183	346	570	0	0.635668	0.345491	0.014005	0.0018136	0.00302267	0	0
"H2-2-3.raw"	2012-10-23T15:10:47Z	0.142079	10.7561	14.5687	26.6606	1.53703	1.60008	5.32858	7199.2	0.138289	0.0824649	0.39764	0.381606	0.283353	0.260231	0.230736	0.22568	0.175117	0.136241	0.238022	0.45062	0.869837	0.952043	5.44501	0.33473	0.647834	3.03069	7609	1.20552	1893	2179	2497	12113	4.54315	194	346	558	0	0.63535	0.340296	0.0194006	0.00239412	0.00255923	0	0
"H2-2-4.raw"	2012-10-23T17:22:24Z	0.144191	17.4416	25.7649	34.5384	1.29887	1.22876	4.42555	7199.92	0.169925	0.095143	0.241284	0.493648	0.270502	0.293467	0.229061	0.20697	0.206628	0.165555	0.183204	0.444613	1.0074	1.17932	4.65556	0.57778	1.21576	1.94248	7003	1.20869	2074.5	2449	2723	16173	4.31305	202	360	577	6.18314e-05	0.567984	0.379398	0.0470537	0.00340073	0.00210227	0	0
"H2-2-5.raw"	2012-10-23T19:34:05Z	0.143323	18.3526	27.3518	37.1695	1.21453	1.12687	3.99546	7199.09	0.260458	0.120527	0.205919	0.413096	0.234695	0.271907	0.274625	0.218773	0.264455	0.216005	0.21304	0.3065	1.16257	0.994314	3.57796	1.00433	0.829772	1.01906	6099	1.19798	2445	2858	3293	22404	4.77007	186	308	507	0	0.438806	0.448491	0.0899393	0.0184788	0.00428495	0	0
"H2-2-6.raw"	2012-10-23T21:45:40Z	0.138583	20.0811	29.6988	38.1888	1.22073	1.13428	4.34668	7199.02	0.330452	0.118207	0.185784	0.365557	0.236502	0.270797	0.271312	0.22139	0.262883	0.218245	0.217363	0.30151	1.20032	1.04972	3.4346	1.05372	0.934884	0.88878	6138	1.18658	2285.25	2733	3102	22225	4.6843	166	277	464	8.99888e-05	0.459708	0.44297	0.079955	0.0154781	0.00179978	0	0
"H2-2-7.raw"	2012-10-23T23:57:16Z	0.153165	15.0469	21.8721	34.7654	1.12668	0.999953	4.91631	7200.09	0.538193	0.117313	0.132547	0.211947	0.222342	0.266856	0.255652	0.25515	0.283221	0.216911	0.238809	0.261059	1.14932	0.824887	2.81273	3.67621	0.483186	0.578418	5847	1.18237	2701.5	3083	3403.5	24170	4.6686	165.25	259	435	0	0.412991	0.4729	0.0982209	0.0129499	0.00293753	0	0
"H2-2-8.raw"	2012-10-24T02:09:03Z	0.172269	11.2081	14.4331	25.5225	1.00934	1.16462	4.59391	7200.4	0.445631	0.109566	0.167882	0.27692	0.215468	0.262335	0.276967	0.245229	0.289412	0.222153	0.221849	0.266586	1.30552	0.940803	2.7924	2.84852	0.803489	0.639679	5765	1.18348	2997	3397	3794	25048	4.40712	193	294	480	0	0.414564	0.473291	0.0964149	0.0118173	0.00391249	0	0
"H2-2-9.raw"	2012-10-24T04:20:44Z	0.141147	15.5269	23.2144	34.813	1.07524	1.1102	4.03207	7199.77	0.238443	0.111619	0.214379	0.435558	0.225402	0.271666	0.275763	0.22717	0.26648	0.208625	0.214938	0.309957	1.28646	1.14482	3.70642	0.915261	0.961333	1.23926	5983	1.17641	2524	2945	3306	22303	4.64919	204	346	567	4.4837e-05	0.442138	0.486392	0.0634444	0.0065462	0.00143478	0	0
"SA1-1-1.raw"	2012-10-24T11:07:45Z	0.13772	7.79798	10.1292	15.9246	0.979358	1.35232	7.10988	7199.67	0.12095	0.220248	0.452636	0.206166	0.262691	0.243487	0.262883	0.230939	0.192049	0.181288	0.28339	0.343273	0.891487	0.928608	5.43982	0.43724	0.553797	2.62874	7915	1.21115	1853	2351	2832	10761	4.44321	195	336	560	0	0.586284	0.337422	0.0424682	0.0173776	0.0164483	0	0
"SA1-1-10.raw"	2012-10-25T06:52:15Z	0.166456	9.25855	11.7572	19.7922	1.47355	1.61161	5.16231	7199.03	0.16268	0.121791	0.392099	0.32343	0.229704	0.263044	0.29928	0.207972	0.273441	0.203787	0.200508	0.322264	1.10105	0.803939	4.24644	0.485734	0.507604	1.96716	6511	1.19844	2110	2636	3306.5	19753	3.99588	201	345	582	0	0.508834	0.405964	0.049714	0.0230851	0.0124032	0	0
"SA1-1-2.raw"	2012-10-24T13:18:47Z	0.123156	12.4606	18.6308	30.6347	1.1812	1.28166	6.14469	7199.68	0.136161	0.223565	0.448586	0.191688	0.258437	0.266278	0.254391	0.220894	0.204061	0.17626	0.239949	0.37973	0.924458	0.806116	5.32911	0.417128	0.599383	2.53186	7486	1.21145	1995.25	2696	3047.75	13560	3.87241	202	383	604	0	0.551549	0.354056	0.0663717	0.0182891	0.00966077	7.37463e-05	0
"SA1-1-3.raw"	2012-10-24T15:30:09Z	0.12517	17.1201	26.9786	36.3678	1.28897	1.07576	5.4016	7198.95	0.143065	0.134495	0.372917	0.349523	0.246983	0.282109	0.268482	0.202426	0.242265	0.18973	0.199868	0.368137	0.997675	0.781172	4.93092	0.425971	0.481333	2.21686	6830	1.21123	2208.25	2944	3484	17648	3.81595	207	377	636	5.66636e-05	0.496487	0.388939	0.0708296	0.0286151	0.0150725	0	0
"SA1-1-4.raw"	2012-10-24T17:41:44Z	0.12785	22.2731	31.2725	37.5553	1.14299	1.04388	4.60693	7199.86	0.195309	0.123372	0.362199	0.31912	0.253952	0.27817	0.267091	0.200787	0.233558	0.183725	0.196261	0.386455	1.11552	0.936905	4.32566	0.558096	0.693394	1.63142	6783	1.21225	1869.5	2655	3184.5	18467	4.34046	196.5	355	584	0	0.51898	0.388802	0.0677425	0.0169492	0.00752694	0	0
"SA1-1-5.raw"	2012-10-24T19:53:29Z	0.144604	15.127	22.6423	34.7085	1.22932	1.09472	4.06626	7199.5	0.347407	0.128395	0.160537	0.363661	0.230114	0.257811	0.280857	0.231218	0.279491	0.23309	0.200066	0.287354	1.08169	0.8558	3.33599	1.30698	0.635866	0.778296	6016	1.18709	2861	3318.5	4214	23796	4.57906	198	326.5	509	8.40477e-05	0.423979	0.443352	0.0978736	0.024668	0.0100437	0	0
"SA1-1-6.raw"	2012-10-24T22:05:16Z	0.159443	12.9754	17.6859	30.4899	1.19227	1.20426	5.05454	7199.99	0.45489	0.116471	0.193099	0.23554	0.235858	0.283362	0.266268	0.214512	0.267645	0.207461	0.212041	0.312854	1.21234	0.995547	3.20527	1.51242	0.720874	0.957424	6199	1.17922	2365.5	2900	3376	22842	4.37969	181	300	501	0	0.448603	0.445539	0.0837492	0.0164609	0.00564749	0	0
"SA1-1-7.raw"	2012-10-25T00:16:59Z	0.136788	18.5743	29.2606	37.9104	1.06268	0.934759	3.75131	7199.7	0.333513	0.132003	0.190384	0.3441	0.221167	0.275151	0.286929	0.216753	0.287223	0.219848	0.207862	0.285067	1.21518	0.920683	3.48276	0.810746	0.679866	0.952681	5847	1.19721	2901.5	3280	4168	24761	4.91576	197	342	582	4.03861e-05	0.446509	0.444328	0.0822665	0.0193449	0.00751181	0	0
"SA1-1-8.raw"	2012-10-25T02:28:42Z	0.135891	17.8666	28.2252	38.1414	1.12665	1.06577	4.12841	7199.77	0.320678	0.173947	0.260453	0.244921	0.218626	0.271728	0.289455	0.220191	0.287438	0.221623	0.204155	0.286784	1.17926	0.834311	3.39896	0.813878	0.406215	0.92999	5925	1.18552	2729	3140	4109	24240	4.78021	188	329	562	0	0.453383	0.443482	0.0747525	0.0212459	0.00713696	0	0
"SA1-1-9.raw"	2012-10-25T04:40:26Z	0.133013	19.7584	30.337	37.7019	1.10177	0.958329	4.50967	7199.77	0.201796	0.121887	0.246988	0.42933	0.222206	0.255181	0.302297	0.220316	0.278368	0.217456	0.205734	0.298442	1.05696	0.876132	3.83089	0.680289	0.565815	1.32511	5932	1.20195	2601.75	3024	3614.25	23291	4.47235	206	369	624	0	0.454382	0.452621	0.0650036	0.0202224	0.00777124	0	0
"SA1-2-1.raw"	2012-10-26T08:14:58Z	0.109187	8.58672	11.7304	23.2186	1.25549	1.28299	6.85918	7199.25	0.119952	0.207446	0.417704	0.254898	0.238306	0.237201	0.282764	0.241729	0.259235	0.291253	0.157269	0.292243	0.896796	0.971163	5.77996	0.55336	0.628701	2.68732	7275	1.20856	2102.5	2438	3987.5	15130	4.36825	199	379	591	0.000132188	0.623331	0.311765	0.047918	0.0130866	0.00376735	0	0
"SA1-2-10.raw"	2012-10-27T03:59:23Z	0.129742	14.8059	22.3365	35.7223	1.41244	1.21316	4.9226	7199.68	0.207171	0.130376	0.322134	0.340319	0.233393	0.250413	0.29181	0.224384	0.271222	0.219003	0.196348	0.313427	1.1739	0.992903	4.43419	0.67442	0.670645	1.55015	6639	1.20592	2441	2976	3906.5	20718	4.29918	200	354	594	0	0.514866	0.388454	0.0568588	0.0198378	0.0199826	0	0
"SA1-2-2.raw"	2012-10-26T10:26:23Z	0.155655	6.5369	8.29334	12.5436	1.20818	1.48349	7.07712	7199.23	0.117485	0.120083	0.405422	0.35701	0.234913	0.258453	0.280544	0.226091	0.259034	0.243737	0.178464	0.318766	1.04163	0.855914	4.93584	0.389166	0.939685	2.42946	6745	1.19947	2172	2737	4445	17648	3.90829	200.75	361.5	553	0	0.603241	0.327686	0.0512239	0.012976	0.00487307	0	0
"SA1-2-3.raw"	2012-10-26T12:37:56Z	0.122344	12.7045	18.3064	32.2781	1.32693	1.53662	5.32634	7199.07	0.147894	0.0984724	0.374793	0.37884	0.224342	0.258089	0.289368	0.228201	0.274163	0.236111	0.197599	0.292127	1.07804	0.930694	4.91553	0.420983	0.707833	2.02103	6199	1.20972	2451.5	3093	5663.5	21415	4.55835	243	459	724.5	4.66962e-05	0.597058	0.344712	0.0464161	0.00901237	0.00275508	0	0
"SA1-2-4.raw"	2012-10-26T14:49:38Z	0.114513	25.2729	33.9502	40.2327	1.02885	1.16503	4.50093	7199.57	0.191135	0.106941	0.241465	0.460459	0.240372	0.245931	0.298031	0.215666	0.255728	0.216726	0.20518	0.322366	1.15547	1.05483	4.42427	0.711514	0.95092	1.27868	6389	1.20882	2524	2949	3731	21395	4.40439	192.5	343	572.5	4.67399e-05	0.518906	0.382379	0.0724936	0.0182753	0.00789904	0	0
"SA1-2-5.raw"	2012-10-26T17:01:07Z	0.125112	26.5202	35.5656	42.3721	0.910122	0.923438	3.6719	7199.68	0.339151	0.116116	0.15387	0.390862	0.227679	0.251486	0.279043	0.241792	0.285234	0.241109	0.19545	0.278207	1.16005	0.894669	3.66344	1.37563	0.748791	0.597112	5977	1.19072	2857	3378	4342	24506	4.89774	197	326	533.75	0	0.454909	0.433731	0.0814086	0.0211377	0.00881417	0	0
"SA1-2-6.raw"	2012-10-26T19:12:48Z	0.155806	12.2531	16.6936	29.7859	1.1252	1.1165	4.88587	7199.92	0.512548	0.105249	0.134465	0.247738	0.224227	0.266902	0.262833	0.246037	0.28786	0.223998	0.223743	0.264399	1.18485	0.904591	2.78107	3.1619	0.636786	0.708343	6031	1.18151	2886.5	3338	4038	24261	4.51445	181	296	467	0	0.408763	0.474135	0.0954619	0.0170232	0.00461646	0	0
"SA1-2-7.raw"	2012-10-26T21:24:31Z	0.145611	18.0943	26.558	37.6441	1.16009	0.983786	3.69385	7199.59	0.377367	0.126104	0.232373	0.264156	0.229397	0.270619	0.267772	0.232213	0.279804	0.217142	0.209046	0.294008	1.27698	1.0703	3.35287	0.84958	0.673173	0.972718	5933	1.19627	2660	3247	3832	24792	4.55959	191	314	510	0	0.435463	0.478904	0.0760326	0.0078251	0.00177477	0	0
"SA1-2-8.raw"	2012-10-26T23:36:07Z	0.144057	15.1202	22.0761	34.4141	1.1488	1.0471	4.12504	7199.67	0.275172	0.12821	0.207459	0.389159	0.227636	0.26568	0.275149	0.231535	0.280762	0.221612	0.202768	0.294858	1.2275	0.943392	3.34082	1.09638	0.599614	0.861694	6070	1.1944	2694	3170	3981	23574	4.90849	180	306	515	0	0.439382	0.442649	0.0808518	0.0258335	0.0112836	0	0
"SA1-2-9.raw"	2012-10-27T01:47:46Z	0.132982	14.2146	22.4472	33.9238	1.22932	1.03479	4.51271	7200.23	0.218113	0.135295	0.231386	0.415206	0.226493	0.251234	0.287553	0.234721	0.257843	0.229789	0.198272	0.314096	1.16274	0.979159	3.74578	1.0584	0.703057	1.12251	6099	1.20008	2662	3168	4286	23334	4.8551	200	353	598	4.28559e-05	0.469787	0.436273	0.0659553	0.0176566	0.0102854	0	0
"SA2-1-1.raw"	2012-10-27T06:11:02Z	0.145604	6.84632	8.89019	14.2598	1.07472	1.42796	7.43062	7199.18	0.120133	0.278453	0.353825	0.247589	0.249029	0.240929	0.270945	0.239097	0.244302	0.306248	0.157518	0.291932	0.917828	0.881059	3.7953	0.421281	0.519481	3.02695	7549	1.2075	1966	2287	2927	13104	3.60881	193	366	564	7.63126e-05	0.563187	0.37355	0.0481532	0.0105311	0.00442613	0	7.63126e-05
"SA2-1-10.raw"	2012-10-28T21:40:55Z	0.155792	9.75694	12.6766	21.3672	1.45532	1.48802	5.2369	7199.72	0.160517	0.0787429	0.298874	0.461867	0.230973	0.266906	0.285496	0.216626	0.264054	0.208972	0.204094	0.32288	1.13145	0.993484	4.49206	0.543178	0.774406	2.13634	6486	1.19911	2296	2806	3567.75	19295	3.96311	205	354	577	0	0.53703	0.397771	0.0484063	0.00891423	0.00787769	0	0
"SA2-1-10_121029005231.raw"	2012-10-28T23:52:31Z	0.15483	9.5195	12.3558	20.3576	1.48296	1.4633	5.28239	7199.8	0.160359	0.078511	0.279868	0.481262	0.235801	0.268377	0.282981	0.21284	0.259593	0.203333	0.204667	0.332408	1.11156	0.999243	4.53188	0.56221	0.805853	2.08524	6600	1.20265	2271	2776	3505.25	18924	3.86654	208	358	578	5.2843e-05	0.545551	0.388449	0.048457	0.00882477	0.00866624	0	0
"SA2-1-1_121027092244.raw"	2012-10-27T08:22:44Z	0.105111	10.7898	15.4532	29.6225	1.24208	1.2335	6.53262	7199.11	0.122873	0.269542	0.362341	0.245244	0.250085	0.23986	0.268754	0.241301	0.225786	0.324861	0.154696	0.294657	0.857631	0.862966	5.99685	0.46906	0.537193	2.80764	7720	1.20797	2004	2266	2968.25	12815	4.99491	191	381	615	7.80336e-05	0.591494	0.348264	0.046586	0.00998829	0.00351151	0	7.80336e-05
"SA2-1-2.raw"	2012-10-27T10:34:15Z	0.0999652	16.8724	26.5189	35.7047	1.16581	1.31643	5.721	7199.42	0.124461	0.151723	0.472983	0.250833	0.256419	0.250079	0.262158	0.231344	0.217185	0.224553	0.23207	0.326192	0.883591	0.90413	5.86597	0.392795	0.68811	2.56786	7517	1.20972	2088	2377	2999	14375	3.96103	188	357	594	6.95652e-05	0.613774	0.336696	0.0384696	0.00834783	0.00264348	0	0
"SA2-1-2_121027134554.raw"	2012-10-27T12:45:54Z	0.106724	13.1397	19.8848	33.0219	1.32936	1.16184	6.08273	7199.26	0.125369	0.194976	0.428325	0.25133	0.258951	0.249558	0.260541	0.23095	0.209584	0.217987	0.237683	0.334746	0.905465	0.868541	5.78665	0.359894	0.67939	2.56965	7507	1.20259	2102.5	2394	3050	14411	4.85762	181	351	592	0.000138783	0.616612	0.332107	0.0385816	0.00915967	0.00340018	0	0
"SA2-1-3.raw"	2012-10-27T14:57:36Z	0.0951054	29.9499	36.5193	41.5494	0.988861	1.09298	4.94961	7199.32	0.165424	0.156208	0.326668	0.3517	0.251675	0.261619	0.265039	0.221667	0.232242	0.215609	0.213594	0.338555	0.972188	0.898824	5.29251	0.495449	0.919918	1.85604	7045	1.20453	2422	2848	4151	18306	4.77867	189	353	596	5.46269e-05	0.591664	0.342729	0.05124	0.0108161	0.00349612	0	0
"SA2-1-3_121027180915.raw"	2012-10-27T17:09:15Z	0.108315	14.7359	23.2331	34.4092	1.25408	1.26629	5.40288	7199.09	0.144675	0.178882	0.338618	0.337825	0.249772	0.264916	0.263993	0.221319	0.236748	0.216299	0.214794	0.332159	1.07241	1.09641	5.10084	0.539968	0.972687	1.93894	7025	1.20306	2352	2711	4099	17763	4.44183	189	352	576	5.62968e-05	0.589878	0.345493	0.0503856	0.0107527	0.0034341	0	0
"SA2-1-4.raw"	2012-10-27T19:20:54Z	0.112316	31.8261	37.7741	42.4687	0.840784	0.918308	4.33003	7199.4	0.222987	0.180326	0.30184	0.294847	0.260546	0.267349	0.252223	0.219882	0.240772	0.201772	0.186207	0.371249	1.05145	0.855447	4.47307	0.833503	0.650741	1.13888	6899	1.21219	2227	2806	3369	19828	4.67144	176	299	513	5.04337e-05	0.543625	0.361459	0.0657152	0.0195683	0.00958241	0	0
"SA2-1-4_121027223233.raw"	2012-10-27T21:32:33Z	0.116137	23.1567	32.2451	39.0293	1.02193	1.06743	4.53389	7200.41	0.226317	0.226493	0.266459	0.280731	0.251341	0.273128	0.25576	0.219771	0.244566	0.201145	0.185665	0.368623	1.086	0.92865	4.49762	0.734645	0.623828	1.3211	6908	1.21157	2231	2796	3339	19477	4.64055	182	311	539	0	0.535401	0.368743	0.0657699	0.0201263	0.00996047	0	0
"SA2-1-5.raw"	2012-10-27T23:44:11Z	0.130714	20.2115	30.0677	39.529	1.06919	0.984734	3.73261	7199.48	0.328215	0.127269	0.174461	0.370055	0.238303	0.259506	0.27152	0.230671	0.275814	0.22417	0.198195	0.30182	1.22884	1.16878	3.76664	1.25993	0.615976	0.820025	6200	1.2042	2777.75	3288.5	4110	23211	4.74399	194	324	543	0	0.455129	0.433114	0.0795743	0.0222739	0.00990909	0	0
"SA2-1-5_121028025550.raw"	2012-10-28T01:55:50Z	0.128179	21.8314	31.9541	40.497	1.00452	0.920149	3.60786	7199.58	0.31548	0.133617	0.174737	0.376167	0.238337	0.261452	0.268648	0.231563	0.272389	0.226209	0.201041	0.30036	1.2099	1.04862	3.82373	1.2113	0.624185	0.867564	6183	1.19284	2806	3309	4223	23475	4.64501	193	321	533	0	0.452737	0.434803	0.0794888	0.0224068	0.0105644	0	0
"SA2-1-6.raw"	2012-10-28T04:07:29Z	0.133699	18.1454	27.8898	39.0527	1.01354	0.941822	4.56036	7200.88	0.50942	0.126392	0.122792	0.241397	0.23261	0.270289	0.260175	0.236925	0.282749	0.226073	0.220027	0.271151	1.1591	0.948642	3.28867	2.99756	0.642302	0.660687	6114	1.18994	2994.25	3422	4129.75	24413	4.61664	181	292	469	0	0.39651	0.474542	0.10351	0.0195797	0.00585753	0	0
"SA2-1-6_121028071903.raw"	2012-10-28T06:19:03Z	0.142929	14.1177	20.5787	34.8667	1.03081	1.04971	4.60068	7200.57	0.536249	0.0897367	0.131025	0.242989	0.228504	0.26439	0.262139	0.244967	0.28767	0.225816	0.22016	0.266354	1.16402	0.841221	3.02452	3.09171	0.655816	0.734789	6072	1.18147	2864.75	3294	4043	23998	4.59615	180	295	474	0	0.398867	0.472914	0.103217	0.0190016	0.0060005	0	0
"SA2-1-7.raw"	2012-10-28T08:30:46Z	0.131772	20.9401	31.3759	40.1012	0.94453	0.90296	3.63383	7200.07	0.34332	0.120302	0.169599	0.366779	0.229147	0.267725	0.267769	0.235359	0.285928	0.230489	0.204629	0.278953	1.18359	0.940295	3.61281	1.09614	0.776796	0.618203	5918	1.18913	3052	3523	4497	25157	4.84781	194	325	537	0	0.425846	0.454029	0.0899551	0.0208689	0.00930159	0	0
"SA2-1-7_121028114221.raw"	2012-10-28T10:42:21Z	0.131111	20.1368	30.3852	38.9249	1.02222	0.905822	3.74671	7199.67	0.328815	0.132454	0.164105	0.374625	0.22457	0.263822	0.269522	0.242086	0.285999	0.226596	0.205365	0.282041	1.26137	0.953592	3.47546	1.05984	0.673703	0.745835	5858	1.18688	3049	3527.5	4518.75	24933	4.7443	193	331	551	0	0.424417	0.452613	0.0907632	0.0225805	0.0096258	0	0
